threshold,true_positives,false_positives,false_negatives,true_negatives,precision,recall,fraud_dollars_captured,fraud_dollars_missed,review_cost,decision_cost
0.23921608040201003,62,14,17,45476,0.8157894736842105,0.7848101265822784,6625.540000000001,1612.72,70.0,1682.72
0.24172361809045226,62,14,17,45476,0.8157894736842105,0.7848101265822784,6625.540000000001,1612.72,70.0,1682.72
0.24423115577889448,62,14,17,45476,0.8157894736842105,0.7848101265822784,6625.540000000001,1612.72,70.0,1682.72
0.24673869346733668,62,14,17,45476,0.8157894736842105,0.7848101265822784,6625.540000000001,1612.72,70.0,1682.72
0.2492462311557789,62,14,17,45476,0.8157894736842105,0.7848101265822784,6625.540000000001,1612.72,70.0,1682.72
0.2517537688442211,62,13,17,45477,0.8266666666666667,0.7848101265822784,6625.540000000001,1612.72,65.0,1677.72
0.2542613065326633,62,13,17,45477,0.8266666666666667,0.7848101265822784,6625.540000000001,1612.72,65.0,1677.72
0.2567688442211055,62,13,17,45477,0.8266666666666667,0.7848101265822784,6625.540000000001,1612.72,65.0,1677.72
0.2592763819095477,62,13,17,45477,0.8266666666666667,0.7848101265822784,6625.540000000001,1612.72,65.0,1677.72
0.26178391959798997,62,13,17,45477,0.8266666666666667,0.7848101265822784,6625.540000000001,1612.72,65.0,1677.72
0.26429145728643216,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.26679899497487436,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.26930653266331656,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.2718140703517588,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.274321608040201,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.2768291457286432,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.2793366834170854,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.28184422110552765,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.28435175879396984,62,12,17,45478,0.8378378378378378,0.7848101265822784,6625.540000000001,1612.72,60.0,1672.72
0.28685929648241204,62,11,17,45479,0.8493150684931506,0.7848101265822784,6625.540000000001,1612.72,55.0,1667.72
0.2893668341708543,62,11,17,45479,0.8493150684931506,0.7848101265822784,6625.540000000001,1612.72,55.0,1667.72
0.2918743718592965,62,11,17,45479,0.8493150684931506,0.7848101265822784,6625.540000000001,1612.72,55.0,1667.72
0.2943819095477387,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.2968894472361809,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.29939698492462313,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.30190452261306533,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3044120603015075,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3069195979899497,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.309427135678392,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.31193467336683417,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.31444221105527637,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.31694974874371856,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3194572864321608,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.321964824120603,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3244723618090452,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.32697989949748746,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.32948743718592965,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.33199497487437185,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.33450251256281405,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3370100502512563,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3395175879396985,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3420251256281407,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3445326633165829,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.34704020100502514,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.34954773869346734,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.35205527638190953,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.35456281407035173,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.357070351758794,62,10,17,45480,0.8611111111111112,0.7848101265822784,6625.540000000001,1612.72,50.0,1662.72
0.3595778894472362,61,10,18,45480,0.8591549295774648,0.7721518987341772,6625.540000000001,1612.72,50.0,1662.72
0.3620854271356784,61,10,18,45480,0.8591549295774648,0.7721518987341772,6625.540000000001,1612.72,50.0,1662.72
0.3645929648241206,61,8,18,45482,0.8840579710144928,0.7721518987341772,6625.540000000001,1612.72,40.0,1652.72
0.3671005025125628,61,8,18,45482,0.8840579710144928,0.7721518987341772,6625.540000000001,1612.72,40.0,1652.72
0.369608040201005,61,8,18,45482,0.8840579710144928,0.7721518987341772,6625.540000000001,1612.72,40.0,1652.72
0.3721155778894472,61,8,18,45482,0.8840579710144928,0.7721518987341772,6625.540000000001,1612.72,40.0,1652.72
0.37462311557788947,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.37713065326633166,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.37963819095477386,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.38214572864321605,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.3846532663316583,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.3871608040201005,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
0.3896683417085427,60,8,19,45482,0.8823529411764706,0.759493670886076,6625.540000000001,1612.72,40.0,1652.72
